filepath,label
dataset/dew/2526.jpg,dew
dataset/lightning/1909.jpg,lightning
dataset/glaze/6725.jpg,glaze
dataset/rime/5399.jpg,rime
dataset/hail/0310.jpg,hail
dataset/fogsmog/4462.jpg,fogsmog
dataset/fogsmog/4512.jpg,fogsmog
dataset/rain/1678.jpg,rain
dataset/sandstorm/3088.jpg,sandstorm
dataset/rime/5154.jpg,rime
dataset/snow/1050.jpg,snow
dataset/sandstorm/3232.jpg,sandstorm
dataset/fogsmog/4908.jpg,fogsmog
dataset/lightning/1864.jpg,lightning
dataset/sandstorm/2938.jpg,sandstorm
dataset/fogsmog/4455.jpg,fogsmog
dataset/sandstorm/3142.jpg,sandstorm
dataset/lightning/2081.jpg,lightning
dataset/dew/2478.jpg,dew
dataset/glaze/6345.jpg,glaze
dataset/rime/5849.jpg,rime
dataset/frost/3923.jpg,frost
dataset/fogsmog/4425.jpg,fogsmog
dataset/hail/0098.jpg,hail
dataset/frost/3852.jpg,frost
dataset/dew/2651.jpg,dew
dataset/hail/0155.jpg,hail
dataset/glaze/6161.jpg,glaze
dataset/fogsmog/4219.jpg,fogsmog
dataset/hail/0499.jpg,hail
dataset/fogsmog/4220.jpg,fogsmog
dataset/fogsmog/4662.jpg,fogsmog
dataset/rime/5587.jpg,rime
dataset/hail/0284.jpg,hail
dataset/glaze/6393.jpg,glaze
dataset/dew/2228.jpg,dew
dataset/rime/5111.jpg,rime
dataset/lightning/2175.jpg,lightning
dataset/rime/5130.jpg,rime
dataset/snow/1070.jpg,snow
dataset/hail/0479.jpg,hail
dataset/frost/3833.jpg,frost
dataset/fogsmog/4728.jpg,fogsmog
dataset/fogsmog/4296.jpg,fogsmog
dataset/glaze/6409.jpg,glaze
dataset/rain/1491.jpg,rain
dataset/sandstorm/3207.jpg,sandstorm
dataset/rime/5286.jpg,rime
dataset/sandstorm/3030.jpg,sandstorm
dataset/snow/1414.jpg,snow
dataset/sandstorm/3588.jpg,sandstorm
dataset/glaze/6607.jpg,glaze
dataset/rime/5668.jpg,rime
dataset/sandstorm/3359.jpg,sandstorm
dataset/snow/1142.jpg,snow
dataset/fogsmog/4723.jpg,fogsmog
dataset/glaze/6257.jpg,glaze
dataset/hail/0164.jpg,hail
dataset/rime/5957.jpg,rime
dataset/glaze/6498.jpg,glaze
dataset/sandstorm/3174.jpg,sandstorm
dataset/sandstorm/2962.jpg,sandstorm
dataset/hail/0222.jpg,hail
dataset/fogsmog/4251.jpg,fogsmog
dataset/glaze/6612.jpg,glaze
dataset/dew/2331.jpg,dew
dataset/snow/1123.jpg,snow
dataset/lightning/2035.jpg,lightning
dataset/dew/2243.jpg,dew
dataset/rainbow/0707.jpg,rainbow
dataset/sandstorm/3167.jpg,sandstorm
dataset/hail/0319.jpg,hail
dataset/glaze/6285.jpg,glaze
dataset/sandstorm/3023.jpg,sandstorm
dataset/snow/1197.jpg,snow
dataset/sandstorm/3101.jpg,sandstorm
dataset/snow/1012.jpg,snow
dataset/rime/4972.jpg,rime
dataset/sandstorm/3055.jpg,sandstorm
dataset/glaze/6248.jpg,glaze
dataset/fogsmog/4194.jpg,fogsmog
dataset/sandstorm/3487.jpg,sandstorm
dataset/lightning/1869.jpg,lightning
dataset/dew/2245.jpg,dew
dataset/fogsmog/4736.jpg,fogsmog
dataset/rime/4953.jpg,rime
dataset/rime/5252.jpg,rime
dataset/lightning/2147.jpg,lightning
dataset/glaze/6211.jpg,glaze
dataset/glaze/6599.jpg,glaze
dataset/rain/1144.jpg,rain
dataset/fogsmog/4257.jpg,fogsmog
dataset/snow/0836.jpg,snow
dataset/frost/3694.jpg,frost
dataset/rime/5420.jpg,rime
dataset/rain/1754.jpg,rain
dataset/frost/3779.jpg,frost
dataset/rainbow/0772.jpg,rainbow
dataset/sandstorm/3345.jpg,sandstorm
dataset/sandstorm/3287.jpg,sandstorm
dataset/hail/0502.jpg,hail
dataset/glaze/6237.jpg,glaze
dataset/fogsmog/4900.jpg,fogsmog
dataset/glaze/6238.jpg,glaze
dataset/rain/1713.jpg,rain
dataset/rain/1084.jpg,rain
dataset/snow/1230.jpg,snow
dataset/rime/5340.jpg,rime
dataset/hail/0498.jpg,hail
dataset/frost/3678.jpg,frost
dataset/hail/0317.jpg,hail
dataset/rain/1394.jpg,rain
dataset/sandstorm/3033.jpg,sandstorm
dataset/snow/0899.jpg,snow
dataset/rime/5946.jpg,rime
dataset/hail/0177.jpg,hail
dataset/frost/4056.jpg,frost
dataset/snow/0880.jpg,snow
dataset/frost/3670.jpg,frost
dataset/fogsmog/4091.jpg,fogsmog
dataset/dew/2828.jpg,dew
dataset/hail/0436.jpg,hail
dataset/hail/0234.jpg,hail
dataset/rime/5989.jpg,rime
dataset/rainbow/0609.jpg,rainbow
dataset/fogsmog/4233.jpg,fogsmog
dataset/hail/0336.jpg,hail
dataset/lightning/1979.jpg,lightning
dataset/glaze/6099.jpg,glaze
dataset/snow/1273.jpg,snow
dataset/snow/1258.jpg,snow
dataset/sandstorm/3152.jpg,sandstorm
dataset/sandstorm/3388.jpg,sandstorm
dataset/sandstorm/3269.jpg,sandstorm
dataset/snow/0867.jpg,snow
dataset/sandstorm/3378.jpg,sandstorm
dataset/lightning/2028.jpg,lightning
dataset/rime/5474.jpg,rime
dataset/snow/1231.jpg,snow
dataset/fogsmog/4497.jpg,fogsmog
dataset/glaze/6242.jpg,glaze
dataset/hail/0418.jpg,hail
dataset/snow/1383.jpg,snow
dataset/rain/1140.jpg,rain
dataset/sandstorm/3308.jpg,sandstorm
dataset/dew/2834.jpg,dew
dataset/rime/4957.jpg,rime
dataset/hail/0048.jpg,hail
dataset/sandstorm/2983.jpg,sandstorm
dataset/frost/3684.jpg,frost
dataset/fogsmog/4889.jpg,fogsmog
dataset/glaze/6346.jpg,glaze
dataset/rain/1479.jpg,rain
dataset/rime/5333.jpg,rime
dataset/glaze/6673.jpg,glaze
dataset/snow/1098.jpg,snow
dataset/sandstorm/2944.jpg,sandstorm
dataset/fogsmog/4721.jpg,fogsmog
dataset/fogsmog/4604.jpg,fogsmog
dataset/frost/3797.jpg,frost
dataset/rime/5627.jpg,rime
dataset/frost/4029.jpg,frost
dataset/sandstorm/3384.jpg,sandstorm
dataset/sandstorm/2955.jpg,sandstorm
dataset/rime/5405.jpg,rime
dataset/dew/2540.jpg,dew
dataset/rain/1745.jpg,rain
dataset/sandstorm/3593.jpg,sandstorm
dataset/rime/5791.jpg,rime
dataset/rime/5908.jpg,rime
dataset/glaze/6495.jpg,glaze
dataset/rime/6085.jpg,rime
dataset/glaze/6123.jpg,glaze
dataset/glaze/6353.jpg,glaze
dataset/rime/5526.jpg,rime
dataset/rime/5870.jpg,rime
dataset/hail/0383.jpg,hail
dataset/frost/3894.jpg,frost
dataset/snow/1101.jpg,snow
dataset/glaze/6204.jpg,glaze
dataset/glaze/6263.jpg,glaze
dataset/rime/5134.jpg,rime
dataset/fogsmog/4374.jpg,fogsmog
dataset/rime/5483.jpg,rime
dataset/dew/2451.jpg,dew
dataset/rime/6045.jpg,rime
dataset/hail/0270.jpg,hail
dataset/glaze/6610.jpg,glaze
dataset/frost/3902.jpg,frost
dataset/frost/3970.jpg,frost
dataset/lightning/1881.jpg,lightning
dataset/sandstorm/3049.jpg,sandstorm
dataset/hail/0215.jpg,hail
dataset/rime/5211.jpg,rime
dataset/rime/5509.jpg,rime
dataset/snow/0992.jpg,snow
dataset/rime/5159.jpg,rime
dataset/glaze/6578.jpg,glaze
dataset/lightning/1975.jpg,lightning
dataset/snow/0924.jpg,snow
dataset/rime/5045.jpg,rime
dataset/snow/1325.jpg,snow
dataset/fogsmog/4829.jpg,fogsmog
dataset/fogsmog/4293.jpg,fogsmog
dataset/rime/5387.jpg,rime
dataset/rime/6018.jpg,rime
dataset/rain/1732.jpg,rain
dataset/glaze/6253.jpg,glaze
dataset/glaze/6689.jpg,glaze
dataset/rime/5590.jpg,rime
dataset/rain/1685.jpg,rain
dataset/lightning/1923.jpg,lightning
dataset/dew/2586.jpg,dew
dataset/hail/0520.jpg,hail
dataset/glaze/6425.jpg,glaze
dataset/fogsmog/4092.jpg,fogsmog
dataset/rain/1533.jpg,rain
dataset/sandstorm/3369.jpg,sandstorm
dataset/dew/2554.jpg,dew
dataset/rain/1506.jpg,rain
dataset/sandstorm/3281.jpg,sandstorm
dataset/glaze/6698.jpg,glaze
dataset/snow/1088.jpg,snow
dataset/lightning/1903.jpg,lightning
dataset/rime/5005.jpg,rime
dataset/glaze/6164.jpg,glaze
dataset/rime/5571.jpg,rime
dataset/rainbow/0775.jpg,rainbow
dataset/fogsmog/4409.jpg,fogsmog
dataset/dew/2578.jpg,dew
dataset/rime/5895.jpg,rime
dataset/glaze/6361.jpg,glaze
dataset/lightning/1926.jpg,lightning
dataset/snow/1266.jpg,snow
dataset/rime/5523.jpg,rime
dataset/rain/1797.jpg,rain
dataset/rime/5314.jpg,rime
dataset/rainbow/0625.jpg,rainbow
dataset/glaze/6283.jpg,glaze
dataset/rime/5447.jpg,rime
dataset/fogsmog/4470.jpg,fogsmog
dataset/sandstorm/3478.jpg,sandstorm
dataset/sandstorm/3357.jpg,sandstorm
dataset/frost/3650.jpg,frost
dataset/glaze/6135.jpg,glaze
dataset/sandstorm/3267.jpg,sandstorm
dataset/rime/5610.jpg,rime
dataset/snow/0912.jpg,snow
dataset/hail/0480.jpg,hail
dataset/sandstorm/3489.jpg,sandstorm
dataset/glaze/6548.jpg,glaze
dataset/fogsmog/4404.jpg,fogsmog
dataset/glaze/6167.jpg,glaze
dataset/glaze/6596.jpg,glaze
dataset/snow/1377.jpg,snow
dataset/rime/6074.jpg,rime
dataset/hail/0246.jpg,hail
dataset/snow/1209.jpg,snow
dataset/dew/2530.jpg,dew
dataset/lightning/1995.jpg,lightning
dataset/rime/5424.jpg,rime
dataset/snow/1035.jpg,snow
dataset/snow/0937.jpg,snow
dataset/snow/1039.jpg,snow
dataset/rime/5727.jpg,rime
dataset/rain/1011.jpg,rain
dataset/frost/3978.jpg,frost
dataset/fogsmog/4851.jpg,fogsmog
dataset/snow/0831.jpg,snow
dataset/sandstorm/3301.jpg,sandstorm
dataset/rime/5460.jpg,rime
dataset/rime/5505.jpg,rime
dataset/rime/5002.jpg,rime
dataset/hail/0289.jpg,hail
dataset/lightning/2073.jpg,lightning
dataset/snow/1295.jpg,snow
dataset/lightning/1872.jpg,lightning
dataset/rain/1608.jpg,rain
dataset/fogsmog/4639.jpg,fogsmog
dataset/rime/5574.jpg,rime
dataset/rime/5873.jpg,rime
dataset/snow/1032.jpg,snow
dataset/frost/4048.jpg,frost
dataset/fogsmog/4184.jpg,fogsmog
dataset/fogsmog/4371.jpg,fogsmog
dataset/snow/1020.jpg,snow
dataset/fogsmog/4175.jpg,fogsmog
dataset/glaze/6692.jpg,glaze
dataset/rainbow/0807.jpg,rainbow
dataset/dew/2723.jpg,dew
dataset/rime/5379.jpg,rime
dataset/frost/3724.jpg,frost
dataset/snow/1145.jpg,snow
dataset/rain/1339.jpg,rain
dataset/fogsmog/4591.jpg,fogsmog
dataset/rain/1175.jpg,rain
dataset/rime/5892.jpg,rime
dataset/dew/2600.jpg,dew
dataset/sandstorm/3349.jpg,sandstorm
dataset/glaze/6400.jpg,glaze
dataset/rain/1783.jpg,rain
dataset/rain/1629.jpg,rain
dataset/fogsmog/4774.jpg,fogsmog
dataset/hail/0539.jpg,hail
dataset/rime/5046.jpg,rime
dataset/frost/3666.jpg,frost
dataset/snow/1192.jpg,snow
dataset/hail/0113.jpg,hail
dataset/rime/5836.jpg,rime
dataset/dew/2850.jpg,dew
dataset/fogsmog/4578.jpg,fogsmog
dataset/rain/1474.jpg,rain
dataset/sandstorm/3229.jpg,sandstorm
dataset/frost/3955.jpg,frost
dataset/hail/0005.jpg,hail
dataset/dew/2242.jpg,dew
dataset/dew/2753.jpg,dew
dataset/glaze/6627.jpg,glaze
dataset/snow/1324.jpg,snow
dataset/snow/0882.jpg,snow
dataset/sandstorm/3067.jpg,sandstorm
dataset/frost/3979.jpg,frost
dataset/snow/0919.jpg,snow
dataset/rime/5973.jpg,rime
dataset/lightning/1928.jpg,lightning
dataset/frost/3939.jpg,frost
dataset/sandstorm/3008.jpg,sandstorm
dataset/fogsmog/4209.jpg,fogsmog
dataset/hail/0414.jpg,hail
dataset/rime/5890.jpg,rime
dataset/snow/1227.jpg,snow
dataset/rime/5773.jpg,rime
dataset/rime/5160.jpg,rime
dataset/lightning/1939.jpg,lightning
dataset/glaze/6300.jpg,glaze
dataset/sandstorm/3137.jpg,sandstorm
dataset/fogsmog/4475.jpg,fogsmog
dataset/glaze/6276.jpg,glaze
dataset/fogsmog/4878.jpg,fogsmog
dataset/fogsmog/4565.jpg,fogsmog
dataset/rain/1679.jpg,rain
dataset/rime/5305.jpg,rime
dataset/lightning/1947.jpg,lightning
dataset/fogsmog/4181.jpg,fogsmog
dataset/rainbow/0658.jpg,rainbow
dataset/hail/0198.jpg,hail
dataset/rain/1767.jpg,rain
dataset/fogsmog/4145.jpg,fogsmog
dataset/frost/3733.jpg,frost
dataset/sandstorm/3039.jpg,sandstorm
dataset/frost/4003.jpg,frost
dataset/fogsmog/4548.jpg,fogsmog
dataset/snow/1180.jpg,snow
dataset/rainbow/0768.jpg,rainbow
dataset/fogsmog/4655.jpg,fogsmog
dataset/rime/5435.jpg,rime
dataset/snow/1444.jpg,snow
dataset/rime/5514.jpg,rime
dataset/dew/2474.jpg,dew
dataset/dew/2624.jpg,dew
dataset/glaze/6232.jpg,glaze
dataset/frost/4007.jpg,frost
dataset/sandstorm/3451.jpg,sandstorm
dataset/rime/6083.jpg,rime
dataset/fogsmog/4850.jpg,fogsmog
dataset/rime/5017.jpg,rime
dataset/dew/2335.jpg,dew
dataset/rime/5335.jpg,rime
dataset/hail/0393.jpg,hail
dataset/dew/2443.jpg,dew
dataset/rain/1730.jpg,rain
dataset/rainbow/0763.jpg,rainbow
dataset/dew/2896.jpg,dew
dataset/snow/1289.jpg,snow
dataset/hail/0434.jpg,hail
dataset/sandstorm/3253.jpg,sandstorm
dataset/fogsmog/4539.jpg,fogsmog
dataset/rime/5562.jpg,rime
dataset/rain/1233.jpg,rain
dataset/glaze/6519.jpg,glaze
dataset/fogsmog/4113.jpg,fogsmog
dataset/rime/5803.jpg,rime
dataset/snow/1016.jpg,snow
dataset/snow/1091.jpg,snow
dataset/rime/5383.jpg,rime
dataset/rain/1500.jpg,rain
dataset/hail/0084.jpg,hail
dataset/rain/1513.jpg,rain
dataset/dew/2711.jpg,dew
dataset/rain/1424.jpg,rain
dataset/glaze/6486.jpg,glaze
dataset/dew/2234.jpg,dew
dataset/rain/1511.jpg,rain
dataset/fogsmog/4552.jpg,fogsmog
dataset/dew/2545.jpg,dew
dataset/snow/0897.jpg,snow
dataset/fogsmog/4466.jpg,fogsmog
dataset/glaze/6577.jpg,glaze
dataset/sandstorm/3399.jpg,sandstorm
dataset/rain/1467.jpg,rain
dataset/frost/3745.jpg,frost
dataset/rime/5202.jpg,rime
dataset/sandstorm/3025.jpg,sandstorm
dataset/rain/1088.jpg,rain
dataset/rime/6033.jpg,rime
dataset/frost/3738.jpg,frost
dataset/rime/5662.jpg,rime
dataset/snow/1412.jpg,snow
dataset/frost/3602.jpg,frost
dataset/hail/0365.jpg,hail
dataset/lightning/1896.jpg,lightning
dataset/snow/0833.jpg,snow
dataset/dew/2266.jpg,dew
dataset/rime/5357.jpg,rime
dataset/frost/3774.jpg,frost
dataset/rime/5431.jpg,rime
dataset/fogsmog/4742.jpg,fogsmog
dataset/glaze/6511.jpg,glaze
dataset/rime/5169.jpg,rime
dataset/fogsmog/4828.jpg,fogsmog
dataset/fogsmog/4431.jpg,fogsmog
dataset/frost/3821.jpg,frost
dataset/fogsmog/4773.jpg,fogsmog
dataset/rime/4961.jpg,rime
dataset/frost/4051.jpg,frost
dataset/dew/2519.jpg,dew
dataset/snow/1332.jpg,snow
dataset/sandstorm/3557.jpg,sandstorm
dataset/glaze/6183.jpg,glaze
dataset/sandstorm/3371.jpg,sandstorm
dataset/dew/2618.jpg,dew
dataset/frost/3907.jpg,frost
dataset/frost/3706.jpg,frost
dataset/rain/1666.jpg,rain
dataset/rime/5629.jpg,rime
dataset/sandstorm/2908.jpg,sandstorm
dataset/frost/3708.jpg,frost
dataset/rain/1510.jpg,rain
dataset/rime/5622.jpg,rime
dataset/rain/1721.jpg,rain
dataset/rainbow/0737.jpg,rainbow
dataset/glaze/6203.jpg,glaze
dataset/frost/3893.jpg,frost
dataset/hail/0092.jpg,hail
dataset/snow/1308.jpg,snow
dataset/sandstorm/3444.jpg,sandstorm
dataset/rime/5621.jpg,rime
dataset/fogsmog/4268.jpg,fogsmog
dataset/rainbow/0618.jpg,rainbow
dataset/frost/3662.jpg,frost
dataset/fogsmog/4125.jpg,fogsmog
dataset/sandstorm/2996.jpg,sandstorm
dataset/glaze/6691.jpg,glaze
dataset/fogsmog/4351.jpg,fogsmog
dataset/rainbow/0751.jpg,rainbow
dataset/fogsmog/4789.jpg,fogsmog
dataset/rain/1646.jpg,rain
dataset/dew/2867.jpg,dew
dataset/lightning/2106.jpg,lightning
dataset/rime/5018.jpg,rime
dataset/snow/0870.jpg,snow
dataset/rime/5665.jpg,rime
dataset/fogsmog/4922.jpg,fogsmog
dataset/frost/3911.jpg,frost
dataset/frost/4036.jpg,frost
dataset/hail/0543.jpg,hail
dataset/rime/5168.jpg,rime
dataset/rain/1782.jpg,rain
dataset/fogsmog/4674.jpg,fogsmog
dataset/fogsmog/4191.jpg,fogsmog
dataset/sandstorm/3476.jpg,sandstorm
dataset/sandstorm/3252.jpg,sandstorm
dataset/lightning/1861.jpg,lightning
dataset/fogsmog/4203.jpg,fogsmog
dataset/rain/1330.jpg,rain
dataset/snow/1100.jpg,snow
dataset/rime/5806.jpg,rime
dataset/dew/2899.jpg,dew
dataset/rime/5060.jpg,rime
dataset/hail/0096.jpg,hail
dataset/sandstorm/3408.jpg,sandstorm
dataset/fogsmog/4634.jpg,fogsmog
dataset/rainbow/0632.jpg,rainbow
dataset/glaze/6168.jpg,glaze
dataset/snow/1342.jpg,snow
dataset/rime/5861.jpg,rime
dataset/fogsmog/4305.jpg,fogsmog
dataset/sandstorm/2911.jpg,sandstorm
dataset/rain/1253.jpg,rain
dataset/rime/5059.jpg,rime
dataset/sandstorm/3517.jpg,sandstorm
dataset/snow/1189.jpg,snow
dataset/rain/1145.jpg,rain
dataset/rainbow/0624.jpg,rainbow
dataset/lightning/2159.jpg,lightning
dataset/fogsmog/4614.jpg,fogsmog
dataset/rime/5807.jpg,rime
dataset/rain/1637.jpg,rain
dataset/rainbow/0619.jpg,rainbow
dataset/rainbow/0607.jpg,rainbow
dataset/sandstorm/3230.jpg,sandstorm
dataset/fogsmog/4860.jpg,fogsmog
dataset/dew/2731.jpg,dew
dataset/snow/1430.jpg,snow
dataset/glaze/6467.jpg,glaze
dataset/snow/1260.jpg,snow
dataset/sandstorm/3361.jpg,sandstorm
dataset/snow/1369.jpg,snow
dataset/glaze/6643.jpg,glaze
dataset/snow/1204.jpg,snow
dataset/hail/0430.jpg,hail
dataset/glaze/6313.jpg,glaze
dataset/rainbow/0610.jpg,rainbow
dataset/fogsmog/4110.jpg,fogsmog
dataset/rime/5972.jpg,rime
dataset/fogsmog/4364.jpg,fogsmog
dataset/rime/5950.jpg,rime
dataset/glaze/6672.jpg,glaze
dataset/sandstorm/3076.jpg,sandstorm
dataset/snow/1118.jpg,snow
dataset/glaze/6647.jpg,glaze
dataset/fogsmog/4262.jpg,fogsmog
dataset/hail/0039.jpg,hail
dataset/fogsmog/4083.jpg,fogsmog
dataset/rime/5775.jpg,rime
dataset/rime/5098.jpg,rime
dataset/rain/1163.jpg,rain
dataset/frost/3626.jpg,frost
dataset/dew/2265.jpg,dew
dataset/frost/3613.jpg,frost
dataset/sandstorm/3255.jpg,sandstorm
dataset/snow/0858.jpg,snow
dataset/glaze/6269.jpg,glaze
dataset/lightning/1998.jpg,lightning
dataset/dew/2739.jpg,dew
dataset/dew/2831.jpg,dew
dataset/fogsmog/4438.jpg,fogsmog
dataset/hail/0296.jpg,hail
dataset/frost/3783.jpg,frost
dataset/glaze/6482.jpg,glaze
dataset/glaze/6479.jpg,glaze
dataset/rime/5675.jpg,rime
dataset/hail/0080.jpg,hail
dataset/dew/2869.jpg,dew
dataset/glaze/6618.jpg,glaze
dataset/dew/2900.jpg,dew
dataset/sandstorm/3104.jpg,sandstorm
dataset/frost/3950.jpg,frost
dataset/snow/1389.jpg,snow
dataset/snow/1257.jpg,snow
dataset/frost/4046.jpg,frost
dataset/rime/5548.jpg,rime
dataset/dew/2870.jpg,dew
dataset/fogsmog/4826.jpg,fogsmog
dataset/rime/5269.jpg,rime
dataset/rime/4969.jpg,rime
dataset/rime/5572.jpg,rime
dataset/dew/2383.jpg,dew
dataset/sandstorm/2995.jpg,sandstorm
dataset/rime/5468.jpg,rime
dataset/snow/1385.jpg,snow
dataset/rain/1820.jpg,rain
dataset/fogsmog/4479.jpg,fogsmog
dataset/sandstorm/3276.jpg,sandstorm
dataset/snow/1049.jpg,snow
dataset/rime/5661.jpg,rime
dataset/frost/3985.jpg,frost
dataset/dew/2534.jpg,dew
dataset/sandstorm/3552.jpg,sandstorm
dataset/glaze/6332.jpg,glaze
dataset/dew/2440.jpg,dew
dataset/rime/5071.jpg,rime
dataset/rain/1784.jpg,rain
dataset/snow/1235.jpg,snow
dataset/snow/1298.jpg,snow
dataset/hail/0485.jpg,hail
dataset/snow/0926.jpg,snow
dataset/rime/5393.jpg,rime
dataset/glaze/6544.jpg,glaze
dataset/frost/3989.jpg,frost
dataset/rime/5640.jpg,rime
dataset/rime/5619.jpg,rime
dataset/rime/5158.jpg,rime
dataset/snow/1033.jpg,snow
dataset/sandstorm/3500.jpg,sandstorm
dataset/glaze/6213.jpg,glaze
dataset/fogsmog/4637.jpg,fogsmog
dataset/snow/1364.jpg,snow
dataset/dew/2289.jpg,dew
dataset/rime/5339.jpg,rime
dataset/glaze/6471.jpg,glaze
dataset/rime/5874.jpg,rime
dataset/snow/0928.jpg,snow
dataset/dew/2671.jpg,dew
dataset/fogsmog/4385.jpg,fogsmog
dataset/rime/5398.jpg,rime
dataset/fogsmog/4779.jpg,fogsmog
dataset/fogsmog/4508.jpg,fogsmog
dataset/frost/3704.jpg,frost
dataset/dew/2453.jpg,dew
dataset/frost/3627.jpg,frost
dataset/rain/1517.jpg,rain
dataset/rime/6088.jpg,rime
dataset/fogsmog/4330.jpg,fogsmog
dataset/snow/1318.jpg,snow
dataset/rime/5066.jpg,rime
dataset/rime/5080.jpg,rime
dataset/snow/1426.jpg,snow
dataset/glaze/6461.jpg,glaze
dataset/dew/2459.jpg,dew
dataset/rain/1684.jpg,rain
dataset/hail/0503.jpg,hail
dataset/rain/1740.jpg,rain
