image,label
augmented_dataset/glaze/6390_aug.jpg,glaze
augmented_dataset/glaze/6123_aug.jpg,glaze
augmented_dataset/snow/1442_aug.jpg,snow
augmented_dataset/rain/1824_aug.jpg,rain
augmented_dataset/rain/1235_aug.jpg,rain
augmented_dataset/fogsmog/4818_aug.jpg,fogsmog
augmented_dataset/hail/0527_aug.jpg,hail
augmented_dataset/dew/2343_aug.jpg,dew
augmented_dataset/fogsmog/4914_aug.jpg,fogsmog
augmented_dataset/fogsmog/4646_aug.jpg,fogsmog
augmented_dataset/glaze/6609_aug.jpg,glaze
augmented_dataset/snow/1098_aug.jpg,snow
augmented_dataset/fogsmog/4771_aug.jpg,fogsmog
augmented_dataset/hail/0062_aug.jpg,hail
augmented_dataset/hail/0067_aug.jpg,hail
augmented_dataset/frost/3816_aug.jpg,frost
augmented_dataset/dew/2234_aug.jpg,dew
augmented_dataset/rime/5479_aug.jpg,rime
augmented_dataset/sandstorm/3272_aug.jpg,sandstorm
augmented_dataset/rime/5553_aug.jpg,rime
augmented_dataset/fogsmog/4482_aug.jpg,fogsmog
augmented_dataset/rain/1513_aug.jpg,rain
augmented_dataset/lightning/2161_aug.jpg,lightning
augmented_dataset/rain/1689_aug.jpg,rain
augmented_dataset/fogsmog/4478_aug.jpg,fogsmog
augmented_dataset/rime/5070_aug.jpg,rime
augmented_dataset/hail/0150_aug.jpg,hail
augmented_dataset/dew/2783_aug.jpg,dew
augmented_dataset/fogsmog/4581_aug.jpg,fogsmog
augmented_dataset/rime/5777_aug.jpg,rime
augmented_dataset/sandstorm/3215_aug.jpg,sandstorm
augmented_dataset/rainbow/0648_aug.jpg,rainbow
augmented_dataset/fogsmog/4916_aug.jpg,fogsmog
augmented_dataset/fogsmog/4149_aug.jpg,fogsmog
augmented_dataset/sandstorm/3568_aug.jpg,sandstorm
augmented_dataset/rime/5456_aug.jpg,rime
augmented_dataset/sandstorm/3203_aug.jpg,sandstorm
augmented_dataset/rime/4940_aug.jpg,rime
augmented_dataset/hail/0530_aug.jpg,hail
augmented_dataset/frost/3954_aug.jpg,frost
augmented_dataset/hail/0452_aug.jpg,hail
augmented_dataset/rainbow/0682_aug.jpg,rainbow
augmented_dataset/dew/2822_aug.jpg,dew
augmented_dataset/rain/1679_aug.jpg,rain
augmented_dataset/rain/1744_aug.jpg,rain
augmented_dataset/rime/5586_aug.jpg,rime
augmented_dataset/snow/0867_aug.jpg,snow
augmented_dataset/dew/2273_aug.jpg,dew
augmented_dataset/glaze/6407_aug.jpg,glaze
augmented_dataset/rain/1724_aug.jpg,rain
augmented_dataset/hail/0225_aug.jpg,hail
augmented_dataset/dew/2810_aug.jpg,dew
augmented_dataset/snow/0839_aug.jpg,snow
augmented_dataset/snow/1091_aug.jpg,snow
augmented_dataset/dew/2334_aug.jpg,dew
augmented_dataset/frost/3718_aug.jpg,frost
augmented_dataset/dew/2315_aug.jpg,dew
augmented_dataset/snow/1120_aug.jpg,snow
augmented_dataset/rime/5404_aug.jpg,rime
augmented_dataset/hail/0037_aug.jpg,hail
augmented_dataset/hail/0351_aug.jpg,hail
augmented_dataset/rime/5239_aug.jpg,rime
augmented_dataset/snow/1152_aug.jpg,snow
augmented_dataset/rime/5905_aug.jpg,rime
augmented_dataset/frost/4051_aug.jpg,frost
augmented_dataset/rime/5198_aug.jpg,rime
augmented_dataset/rime/5111_aug.jpg,rime
augmented_dataset/fogsmog/4528_aug.jpg,fogsmog
augmented_dataset/rainbow/0603_aug.jpg,rainbow
augmented_dataset/sandstorm/3417_aug.jpg,sandstorm
augmented_dataset/glaze/6292_aug.jpg,glaze
augmented_dataset/glaze/6327_aug.jpg,glaze
augmented_dataset/hail/0206_aug.jpg,hail
augmented_dataset/glaze/6705_aug.jpg,glaze
augmented_dataset/dew/2616_aug.jpg,dew
augmented_dataset/glaze/6610_aug.jpg,glaze
augmented_dataset/rime/5886_aug.jpg,rime
augmented_dataset/frost/3811_aug.jpg,frost
augmented_dataset/glaze/6228_aug.jpg,glaze
augmented_dataset/glaze/6296_aug.jpg,glaze
augmented_dataset/sandstorm/3199_aug.jpg,sandstorm
augmented_dataset/dew/2755_aug.jpg,dew
augmented_dataset/frost/4046_aug.jpg,frost
augmented_dataset/rain/1463_aug.jpg,rain
augmented_dataset/rime/5346_aug.jpg,rime
augmented_dataset/rime/5360_aug.jpg,rime
augmented_dataset/dew/2243_aug.jpg,dew
augmented_dataset/glaze/6101_aug.jpg,glaze
augmented_dataset/hail/0533_aug.jpg,hail
augmented_dataset/glaze/6632_aug.jpg,glaze
augmented_dataset/rime/5397_aug.jpg,rime
augmented_dataset/fogsmog/4136_aug.jpg,fogsmog
augmented_dataset/rime/5554_aug.jpg,rime
augmented_dataset/snow/1408_aug.jpg,snow
augmented_dataset/hail/0448_aug.jpg,hail
augmented_dataset/frost/3693_aug.jpg,frost
augmented_dataset/snow/0863_aug.jpg,snow
augmented_dataset/rain/1827_aug.jpg,rain
augmented_dataset/rime/5761_aug.jpg,rime
augmented_dataset/fogsmog/4392_aug.jpg,fogsmog
augmented_dataset/hail/0523_aug.jpg,hail
augmented_dataset/lightning/1840_aug.jpg,lightning
augmented_dataset/hail/0582_aug.jpg,hail
augmented_dataset/frost/3672_aug.jpg,frost
augmented_dataset/rain/1448_aug.jpg,rain
augmented_dataset/rime/5688_aug.jpg,rime
augmented_dataset/snow/1448_aug.jpg,snow
augmented_dataset/dew/2225_aug.jpg,dew
augmented_dataset/frost/3683_aug.jpg,frost
augmented_dataset/rime/5216_aug.jpg,rime
augmented_dataset/hail/0590_aug.jpg,hail
augmented_dataset/hail/0007_aug.jpg,hail
augmented_dataset/fogsmog/4486_aug.jpg,fogsmog
augmented_dataset/fogsmog/4123_aug.jpg,fogsmog
augmented_dataset/fogsmog/4314_aug.jpg,fogsmog
augmented_dataset/glaze/6202_aug.jpg,glaze
augmented_dataset/fogsmog/4684_aug.jpg,fogsmog
augmented_dataset/fogsmog/4115_aug.jpg,fogsmog
augmented_dataset/hail/0389_aug.jpg,hail
augmented_dataset/lightning/2023_aug.jpg,lightning
augmented_dataset/snow/0842_aug.jpg,snow
augmented_dataset/hail/0153_aug.jpg,hail
augmented_dataset/glaze/6112_aug.jpg,glaze
augmented_dataset/glaze/6604_aug.jpg,glaze
augmented_dataset/sandstorm/3434_aug.jpg,sandstorm
augmented_dataset/fogsmog/4481_aug.jpg,fogsmog
augmented_dataset/glaze/6224_aug.jpg,glaze
augmented_dataset/fogsmog/4894_aug.jpg,fogsmog
augmented_dataset/lightning/2036_aug.jpg,lightning
augmented_dataset/rime/5999_aug.jpg,rime
augmented_dataset/rime/5094_aug.jpg,rime
augmented_dataset/frost/3706_aug.jpg,frost
augmented_dataset/snow/1093_aug.jpg,snow
augmented_dataset/rainbow/0772_aug.jpg,rainbow
augmented_dataset/sandstorm/3196_aug.jpg,sandstorm
augmented_dataset/sandstorm/2985_aug.jpg,sandstorm
augmented_dataset/frost/3852_aug.jpg,frost
augmented_dataset/glaze/6251_aug.jpg,glaze
augmented_dataset/fogsmog/4574_aug.jpg,fogsmog
augmented_dataset/glaze/6711_aug.jpg,glaze
augmented_dataset/rime/5401_aug.jpg,rime
augmented_dataset/frost/3798_aug.jpg,frost
augmented_dataset/rainbow/0640_aug.jpg,rainbow
augmented_dataset/rime/5319_aug.jpg,rime
augmented_dataset/hail/0015_aug.jpg,hail
augmented_dataset/hail/0457_aug.jpg,hail
augmented_dataset/fogsmog/4599_aug.jpg,fogsmog
augmented_dataset/glaze/6722_aug.jpg,glaze
augmented_dataset/glaze/6118_aug.jpg,glaze
augmented_dataset/lightning/1982_aug.jpg,lightning
augmented_dataset/dew/2227_aug.jpg,dew
augmented_dataset/rime/5009_aug.jpg,rime
augmented_dataset/rainbow/0598_aug.jpg,rainbow
augmented_dataset/frost/3642_aug.jpg,frost
augmented_dataset/snow/0903_aug.jpg,snow
augmented_dataset/sandstorm/3464_aug.jpg,sandstorm
augmented_dataset/fogsmog/4555_aug.jpg,fogsmog
augmented_dataset/snow/1395_aug.jpg,snow
augmented_dataset/snow/1218_aug.jpg,snow
augmented_dataset/fogsmog/4305_aug.jpg,fogsmog
augmented_dataset/snow/1359_aug.jpg,snow
augmented_dataset/rain/1136_aug.jpg,rain
augmented_dataset/lightning/1938_aug.jpg,lightning
augmented_dataset/sandstorm/3224_aug.jpg,sandstorm
augmented_dataset/fogsmog/4175_aug.jpg,fogsmog
augmented_dataset/fogsmog/4785_aug.jpg,fogsmog
augmented_dataset/dew/2314_aug.jpg,dew
augmented_dataset/frost/3943_aug.jpg,frost
augmented_dataset/rime/5759_aug.jpg,rime
augmented_dataset/fogsmog/4374_aug.jpg,fogsmog
augmented_dataset/fogsmog/4142_aug.jpg,fogsmog
augmented_dataset/fogsmog/4815_aug.jpg,fogsmog
augmented_dataset/rain/1514_aug.jpg,rain
augmented_dataset/sandstorm/3596_aug.jpg,sandstorm
augmented_dataset/rainbow/0818_aug.jpg,rainbow
augmented_dataset/sandstorm/3125_aug.jpg,sandstorm
augmented_dataset/rime/4938_aug.jpg,rime
augmented_dataset/lightning/1934_aug.jpg,lightning
augmented_dataset/rainbow/0661_aug.jpg,rainbow
augmented_dataset/rime/5649_aug.jpg,rime
augmented_dataset/rime/5687_aug.jpg,rime
augmented_dataset/frost/3877_aug.jpg,frost
augmented_dataset/rainbow/0815_aug.jpg,rainbow
augmented_dataset/fogsmog/4427_aug.jpg,fogsmog
augmented_dataset/frost/3995_aug.jpg,frost
augmented_dataset/dew/2552_aug.jpg,dew
augmented_dataset/dew/2313_aug.jpg,dew
augmented_dataset/snow/1103_aug.jpg,snow
augmented_dataset/rain/1692_aug.jpg,rain
augmented_dataset/sandstorm/3201_aug.jpg,sandstorm
augmented_dataset/snow/0921_aug.jpg,snow
augmented_dataset/rime/4983_aug.jpg,rime
augmented_dataset/rime/5588_aug.jpg,rime
augmented_dataset/dew/2304_aug.jpg,dew
augmented_dataset/dew/2716_aug.jpg,dew
augmented_dataset/fogsmog/4137_aug.jpg,fogsmog
augmented_dataset/sandstorm/3294_aug.jpg,sandstorm
augmented_dataset/rain/1747_aug.jpg,rain
augmented_dataset/sandstorm/3338_aug.jpg,sandstorm
augmented_dataset/snow/1018_aug.jpg,snow
augmented_dataset/lightning/2043_aug.jpg,lightning
augmented_dataset/sandstorm/3387_aug.jpg,sandstorm
augmented_dataset/rain/1455_aug.jpg,rain
augmented_dataset/frost/3975_aug.jpg,frost
augmented_dataset/fogsmog/4362_aug.jpg,fogsmog
augmented_dataset/rime/5863_aug.jpg,rime
augmented_dataset/dew/2385_aug.jpg,dew
augmented_dataset/glaze/6116_aug.jpg,glaze
augmented_dataset/fogsmog/4493_aug.jpg,fogsmog
augmented_dataset/lightning/1831_aug.jpg,lightning
augmented_dataset/dew/2518_aug.jpg,dew
augmented_dataset/hail/0249_aug.jpg,hail
augmented_dataset/rain/1523_aug.jpg,rain
augmented_dataset/dew/2522_aug.jpg,dew
augmented_dataset/glaze/6209_aug.jpg,glaze
augmented_dataset/frost/4013_aug.jpg,frost
augmented_dataset/lightning/1864_aug.jpg,lightning
augmented_dataset/sandstorm/3154_aug.jpg,sandstorm
augmented_dataset/hail/0123_aug.jpg,hail
augmented_dataset/snow/1130_aug.jpg,snow
augmented_dataset/dew/2818_aug.jpg,dew
augmented_dataset/snow/0831_aug.jpg,snow
augmented_dataset/glaze/6142_aug.jpg,glaze
augmented_dataset/dew/2412_aug.jpg,dew
augmented_dataset/hail/0484_aug.jpg,hail
augmented_dataset/hail/0586_aug.jpg,hail
augmented_dataset/glaze/6497_aug.jpg,glaze
augmented_dataset/fogsmog/4624_aug.jpg,fogsmog
augmented_dataset/lightning/2054_aug.jpg,lightning
augmented_dataset/rainbow/0737_aug.jpg,rainbow
augmented_dataset/rain/1604_aug.jpg,rain
augmented_dataset/snow/0832_aug.jpg,snow
augmented_dataset/fogsmog/4450_aug.jpg,fogsmog
augmented_dataset/rime/5785_aug.jpg,rime
augmented_dataset/dew/2407_aug.jpg,dew
augmented_dataset/sandstorm/3534_aug.jpg,sandstorm
augmented_dataset/glaze/6595_aug.jpg,glaze
augmented_dataset/rime/5831_aug.jpg,rime
augmented_dataset/fogsmog/4620_aug.jpg,fogsmog
augmented_dataset/fogsmog/4301_aug.jpg,fogsmog
augmented_dataset/fogsmog/4876_aug.jpg,fogsmog
augmented_dataset/rime/5191_aug.jpg,rime
augmented_dataset/dew/2473_aug.jpg,dew
augmented_dataset/rain/1556_aug.jpg,rain
augmented_dataset/snow/1421_aug.jpg,snow
augmented_dataset/fogsmog/4640_aug.jpg,fogsmog
augmented_dataset/hail/0463_aug.jpg,hail
augmented_dataset/snow/1343_aug.jpg,snow
augmented_dataset/dew/2772_aug.jpg,dew
augmented_dataset/fogsmog/4351_aug.jpg,fogsmog
augmented_dataset/fogsmog/4575_aug.jpg,fogsmog
augmented_dataset/glaze/6586_aug.jpg,glaze
augmented_dataset/fogsmog/4633_aug.jpg,fogsmog
augmented_dataset/rime/5648_aug.jpg,rime
augmented_dataset/hail/0388_aug.jpg,hail
augmented_dataset/rime/5678_aug.jpg,rime
augmented_dataset/rime/5165_aug.jpg,rime
augmented_dataset/snow/1287_aug.jpg,snow
augmented_dataset/lightning/1843_aug.jpg,lightning
augmented_dataset/dew/2429_aug.jpg,dew
augmented_dataset/glaze/6618_aug.jpg,glaze
augmented_dataset/rain/1761_aug.jpg,rain
augmented_dataset/rime/5393_aug.jpg,rime
augmented_dataset/snow/1022_aug.jpg,snow
augmented_dataset/rime/5145_aug.jpg,rime
augmented_dataset/sandstorm/3380_aug.jpg,sandstorm
augmented_dataset/frost/3746_aug.jpg,frost
augmented_dataset/sandstorm/3514_aug.jpg,sandstorm
augmented_dataset/hail/0398_aug.jpg,hail
augmented_dataset/rime/5421_aug.jpg,rime
augmented_dataset/rime/5511_aug.jpg,rime
augmented_dataset/lightning/1999_aug.jpg,lightning
augmented_dataset/frost/3916_aug.jpg,frost
augmented_dataset/lightning/1925_aug.jpg,lightning
augmented_dataset/snow/0993_aug.jpg,snow
augmented_dataset/frost/3709_aug.jpg,frost
augmented_dataset/lightning/1948_aug.jpg,lightning
augmented_dataset/sandstorm/3076_aug.jpg,sandstorm
augmented_dataset/dew/2840_aug.jpg,dew
augmented_dataset/snow/1306_aug.jpg,snow
augmented_dataset/rime/5709_aug.jpg,rime
augmented_dataset/rime/5541_aug.jpg,rime
augmented_dataset/rime/4935_aug.jpg,rime
augmented_dataset/frost/3689_aug.jpg,frost
augmented_dataset/rime/5984_aug.jpg,rime
augmented_dataset/rain/1596_aug.jpg,rain
augmented_dataset/rime/5031_aug.jpg,rime
augmented_dataset/glaze/6344_aug.jpg,glaze
augmented_dataset/lightning/1966_aug.jpg,lightning
augmented_dataset/lightning/1863_aug.jpg,lightning
augmented_dataset/hail/0482_aug.jpg,hail
augmented_dataset/rime/6044_aug.jpg,rime
augmented_dataset/rime/6064_aug.jpg,rime
augmented_dataset/frost/3972_aug.jpg,frost
augmented_dataset/rime/6031_aug.jpg,rime
augmented_dataset/fogsmog/4414_aug.jpg,fogsmog
augmented_dataset/dew/2426_aug.jpg,dew
augmented_dataset/sandstorm/3015_aug.jpg,sandstorm
augmented_dataset/rain/1279_aug.jpg,rain
augmented_dataset/hail/0564_aug.jpg,hail
augmented_dataset/dew/2643_aug.jpg,dew
augmented_dataset/lightning/2031_aug.jpg,lightning
augmented_dataset/rain/1525_aug.jpg,rain
augmented_dataset/dew/2462_aug.jpg,dew
augmented_dataset/hail/0325_aug.jpg,hail
augmented_dataset/rime/5307_aug.jpg,rime
augmented_dataset/lightning/2113_aug.jpg,lightning
augmented_dataset/rainbow/0740_aug.jpg,rainbow
augmented_dataset/snow/1175_aug.jpg,snow
augmented_dataset/rime/5955_aug.jpg,rime
augmented_dataset/sandstorm/3169_aug.jpg,sandstorm
augmented_dataset/rain/1777_aug.jpg,rain
augmented_dataset/lightning/2089_aug.jpg,lightning
augmented_dataset/rime/5306_aug.jpg,rime
augmented_dataset/lightning/1977_aug.jpg,lightning
augmented_dataset/sandstorm/3308_aug.jpg,sandstorm
augmented_dataset/rime/5496_aug.jpg,rime
augmented_dataset/hail/0204_aug.jpg,hail
augmented_dataset/rime/6054_aug.jpg,rime
augmented_dataset/hail/0075_aug.jpg,hail
augmented_dataset/frost/3850_aug.jpg,frost
augmented_dataset/frost/4036_aug.jpg,frost
augmented_dataset/fogsmog/4407_aug.jpg,fogsmog
augmented_dataset/snow/1348_aug.jpg,snow
augmented_dataset/frost/3760_aug.jpg,frost
augmented_dataset/snow/1291_aug.jpg,snow
augmented_dataset/rime/5533_aug.jpg,rime
augmented_dataset/fogsmog/4372_aug.jpg,fogsmog
augmented_dataset/snow/0890_aug.jpg,snow
augmented_dataset/glaze/6193_aug.jpg,glaze
augmented_dataset/snow/1043_aug.jpg,snow
augmented_dataset/glaze/6700_aug.jpg,glaze
augmented_dataset/hail/0282_aug.jpg,hail
augmented_dataset/dew/2823_aug.jpg,dew
augmented_dataset/lightning/2112_aug.jpg,lightning
augmented_dataset/sandstorm/3109_aug.jpg,sandstorm
augmented_dataset/rime/5174_aug.jpg,rime
augmented_dataset/glaze/6208_aug.jpg,glaze
augmented_dataset/rain/1517_aug.jpg,rain
augmented_dataset/hail/0070_aug.jpg,hail
augmented_dataset/fogsmog/4394_aug.jpg,fogsmog
augmented_dataset/lightning/2101_aug.jpg,lightning
augmented_dataset/glaze/6336_aug.jpg,glaze
augmented_dataset/hail/0317_aug.jpg,hail
augmented_dataset/rime/5535_aug.jpg,rime
augmented_dataset/sandstorm/3004_aug.jpg,sandstorm
augmented_dataset/dew/2489_aug.jpg,dew
augmented_dataset/sandstorm/3213_aug.jpg,sandstorm
augmented_dataset/fogsmog/4409_aug.jpg,fogsmog
augmented_dataset/dew/2788_aug.jpg,dew
augmented_dataset/dew/2391_aug.jpg,dew
augmented_dataset/fogsmog/4497_aug.jpg,fogsmog
augmented_dataset/lightning/1883_aug.jpg,lightning
augmented_dataset/sandstorm/2951_aug.jpg,sandstorm
augmented_dataset/hail/0277_aug.jpg,hail
augmented_dataset/rime/5495_aug.jpg,rime
augmented_dataset/hail/0543_aug.jpg,hail
augmented_dataset/dew/2585_aug.jpg,dew
augmented_dataset/rain/1800_aug.jpg,rain
augmented_dataset/sandstorm/3572_aug.jpg,sandstorm
augmented_dataset/rainbow/0804_aug.jpg,rainbow
augmented_dataset/snow/0875_aug.jpg,snow
augmented_dataset/rime/5675_aug.jpg,rime
augmented_dataset/dew/2529_aug.jpg,dew
augmented_dataset/sandstorm/3186_aug.jpg,sandstorm
augmented_dataset/snow/1247_aug.jpg,snow
augmented_dataset/fogsmog/4159_aug.jpg,fogsmog
augmented_dataset/dew/2336_aug.jpg,dew
augmented_dataset/snow/1235_aug.jpg,snow
augmented_dataset/sandstorm/3492_aug.jpg,sandstorm
augmented_dataset/sandstorm/3458_aug.jpg,sandstorm
augmented_dataset/sandstorm/3315_aug.jpg,sandstorm
augmented_dataset/dew/2895_aug.jpg,dew
augmented_dataset/rime/5994_aug.jpg,rime
augmented_dataset/lightning/1834_aug.jpg,lightning
augmented_dataset/fogsmog/4156_aug.jpg,fogsmog
augmented_dataset/sandstorm/2924_aug.jpg,sandstorm
augmented_dataset/sandstorm/3354_aug.jpg,sandstorm
augmented_dataset/hail/0010_aug.jpg,hail
augmented_dataset/fogsmog/4191_aug.jpg,fogsmog
augmented_dataset/fogsmog/4565_aug.jpg,fogsmog
augmented_dataset/rime/6019_aug.jpg,rime
augmented_dataset/snow/1207_aug.jpg,snow
augmented_dataset/sandstorm/3336_aug.jpg,sandstorm
augmented_dataset/fogsmog/4554_aug.jpg,fogsmog
augmented_dataset/rime/5289_aug.jpg,rime
augmented_dataset/rime/5713_aug.jpg,rime
augmented_dataset/sandstorm/3325_aug.jpg,sandstorm
augmented_dataset/hail/0287_aug.jpg,hail
augmented_dataset/rime/5436_aug.jpg,rime
augmented_dataset/snow/1356_aug.jpg,snow
augmented_dataset/fogsmog/4248_aug.jpg,fogsmog
augmented_dataset/hail/0330_aug.jpg,hail
augmented_dataset/rime/5903_aug.jpg,rime
augmented_dataset/sandstorm/3285_aug.jpg,sandstorm
augmented_dataset/snow/1183_aug.jpg,snow
augmented_dataset/rime/5155_aug.jpg,rime
augmented_dataset/frost/3911_aug.jpg,frost
augmented_dataset/frost/4052_aug.jpg,frost
augmented_dataset/fogsmog/4500_aug.jpg,fogsmog
augmented_dataset/rime/5228_aug.jpg,rime
augmented_dataset/fogsmog/4101_aug.jpg,fogsmog
augmented_dataset/hail/0558_aug.jpg,hail
augmented_dataset/snow/1073_aug.jpg,snow
augmented_dataset/rain/1489_aug.jpg,rain
augmented_dataset/dew/2543_aug.jpg,dew
augmented_dataset/frost/3905_aug.jpg,frost
augmented_dataset/rime/5151_aug.jpg,rime
augmented_dataset/rime/5374_aug.jpg,rime
augmented_dataset/frost/3984_aug.jpg,frost
augmented_dataset/rime/5079_aug.jpg,rime
augmented_dataset/hail/0223_aug.jpg,hail
augmented_dataset/rain/1758_aug.jpg,rain
augmented_dataset/rime/5839_aug.jpg,rime
augmented_dataset/rime/5765_aug.jpg,rime
augmented_dataset/fogsmog/4794_aug.jpg,fogsmog
augmented_dataset/rime/5806_aug.jpg,rime
augmented_dataset/lightning/2193_aug.jpg,lightning
augmented_dataset/dew/2487_aug.jpg,dew
augmented_dataset/sandstorm/3420_aug.jpg,sandstorm
augmented_dataset/fogsmog/4899_aug.jpg,fogsmog
augmented_dataset/dew/2702_aug.jpg,dew
augmented_dataset/sandstorm/3016_aug.jpg,sandstorm
augmented_dataset/fogsmog/4405_aug.jpg,fogsmog
augmented_dataset/sandstorm/2954_aug.jpg,sandstorm
augmented_dataset/dew/2847_aug.jpg,dew
augmented_dataset/rime/6052_aug.jpg,rime
augmented_dataset/rain/1600_aug.jpg,rain
augmented_dataset/frost/3665_aug.jpg,frost
augmented_dataset/frost/3692_aug.jpg,frost
augmented_dataset/frost/3710_aug.jpg,frost
augmented_dataset/dew/2476_aug.jpg,dew
augmented_dataset/rime/6074_aug.jpg,rime
augmented_dataset/hail/0454_aug.jpg,hail
augmented_dataset/lightning/1884_aug.jpg,lightning
augmented_dataset/sandstorm/3459_aug.jpg,sandstorm
augmented_dataset/sandstorm/3314_aug.jpg,sandstorm
augmented_dataset/glaze/6154_aug.jpg,glaze
augmented_dataset/dew/2815_aug.jpg,dew
augmented_dataset/fogsmog/4754_aug.jpg,fogsmog
augmented_dataset/rime/5695_aug.jpg,rime
augmented_dataset/rime/5937_aug.jpg,rime
augmented_dataset/sandstorm/3529_aug.jpg,sandstorm
augmented_dataset/frost/3812_aug.jpg,frost
augmented_dataset/rime/5978_aug.jpg,rime
augmented_dataset/lightning/2019_aug.jpg,lightning
augmented_dataset/hail/0013_aug.jpg,hail
augmented_dataset/rime/5304_aug.jpg,rime
augmented_dataset/snow/1342_aug.jpg,snow
augmented_dataset/fogsmog/4488_aug.jpg,fogsmog
augmented_dataset/rime/5562_aug.jpg,rime
augmented_dataset/rime/6083_aug.jpg,rime
augmented_dataset/rime/5016_aug.jpg,rime
augmented_dataset/dew/2572_aug.jpg,dew
augmented_dataset/glaze/6480_aug.jpg,glaze
augmented_dataset/fogsmog/4847_aug.jpg,fogsmog
augmented_dataset/rain/1414_aug.jpg,rain
augmented_dataset/frost/3903_aug.jpg,frost
augmented_dataset/rain/1643_aug.jpg,rain
augmented_dataset/glaze/6169_aug.jpg,glaze
augmented_dataset/fogsmog/4660_aug.jpg,fogsmog
augmented_dataset/rime/5197_aug.jpg,rime
augmented_dataset/sandstorm/2987_aug.jpg,sandstorm
augmented_dataset/lightning/1839_aug.jpg,lightning
augmented_dataset/rain/1723_aug.jpg,rain
augmented_dataset/glaze/6252_aug.jpg,glaze
augmented_dataset/fogsmog/4868_aug.jpg,fogsmog
augmented_dataset/sandstorm/3405_aug.jpg,sandstorm
augmented_dataset/hail/0490_aug.jpg,hail
augmented_dataset/rainbow/0631_aug.jpg,rainbow
augmented_dataset/rain/1789_aug.jpg,rain
augmented_dataset/hail/0401_aug.jpg,hail
augmented_dataset/frost/3757_aug.jpg,frost
augmented_dataset/fogsmog/4725_aug.jpg,fogsmog
augmented_dataset/dew/2686_aug.jpg,dew
augmented_dataset/rime/5232_aug.jpg,rime
augmented_dataset/fogsmog/4129_aug.jpg,fogsmog
augmented_dataset/sandstorm/3245_aug.jpg,sandstorm
augmented_dataset/hail/0196_aug.jpg,hail
augmented_dataset/glaze/6330_aug.jpg,glaze
augmented_dataset/fogsmog/4617_aug.jpg,fogsmog
augmented_dataset/glaze/6402_aug.jpg,glaze
augmented_dataset/lightning/2086_aug.jpg,lightning
augmented_dataset/rainbow/0698_aug.jpg,rainbow
augmented_dataset/fogsmog/4297_aug.jpg,fogsmog
augmented_dataset/snow/1430_aug.jpg,snow
augmented_dataset/fogsmog/4077_aug.jpg,fogsmog
augmented_dataset/rime/6013_aug.jpg,rime
